,plan_id,plan_label,distr,vote_circ,vote_sqre,total
5269,5238586128,878,2,111,133,244
5270,5238586128,878,3,134,111,245
5271,5238586128,878,4,133,113,246
5272,5238586128,878,5,130,115,245
5273,5238586128,878,6,124,135,259
5274,5238586256,879,1,122,128,250
5275,5238586256,879,2,111,133,244
5276,5238586256,879,3,134,111,245
5277,5238586256,879,4,133,113,246
5278,5238586256,879,5,134,122,256
5279,5238586256,879,6,124,135,259
5280,5238586512,880,1,120,133,253
5281,5238586512,880,2,119,127,246
5282,5238586512,880,3,134,111,245
5283,5238586512,880,4,130,120,250
5284,5238586512,880,5,136,117,253
5285,5238586512,880,6,119,134,253
5286,5238586640,881,1,124,134,258
5287,5238586640,881,2,119,127,246
5288,5238586640,881,3,134,111,245
5289,5238586640,881,4,125,119,244
5290,5238586640,881,5,132,116,248
5291,5238586640,881,6,124,135,259
5292,5238586768,882,1,122,139,261
5293,5238586768,882,2,119,127,246
5294,5238586768,882,3,134,111,245
5295,5238586768,882,4,125,119,244
5296,5238586768,882,5,132,116,248
5297,5238586768,882,6,126,130,256
5298,5238586896,883,1,110,132,242
5299,5238586896,883,2,122,128,250
5300,5238586896,883,3,140,118,258
5301,5238586896,883,4,125,117,242
5302,5238586896,883,5,125,131,256
5303,5238586896,883,6,136,116,252
5304,5238587024,884,1,123,135,258
5305,5238587024,884,2,122,137,259
5306,5238587024,884,3,127,110,237
5307,5238587024,884,4,141,112,253
5308,5238587024,884,5,130,118,248
5309,5238587024,884,6,115,130,245
5310,5238587280,885,1,118,128,246
5311,5238587280,885,2,122,137,259
5312,5238587280,885,3,127,110,237
5313,5238587280,885,4,141,112,253
5314,5238587280,885,5,135,125,260
5315,5238587280,885,6,115,130,245
5316,5240823888,886,1,114,137,251
5317,5240823888,886,2,115,126,241
5318,5240823888,886,3,133,122,255
5319,5240823888,886,4,141,112,253
5320,5240823888,886,5,140,112,252
5321,5240823888,886,6,115,133,248
5322,5240824016,887,1,111,141,252
5323,5240824016,887,2,115,126,241
5324,5240824016,887,3,133,122,255
5325,5240824016,887,4,141,112,253
5326,5240824016,887,5,143,108,251
5327,5240824016,887,6,115,133,248
5328,5240824144,888,1,120,132,252
5329,5240824144,888,2,129,120,249
5330,5240824144,888,3,113,126,239
5331,5240824144,888,4,125,122,247
5332,5240824144,888,5,143,113,256
5333,5240824144,888,6,128,129,257
5334,5240824272,889,1,120,132,252
5335,5240824272,889,2,129,120,249
5336,5240824272,889,3,113,126,239
5337,5240824272,889,4,129,134,263
5338,5240824272,889,5,143,113,256
5339,5240824272,889,6,124,117,241
5340,5240824400,890,1,126,133,259
5341,5240824400,890,2,135,119,254
5342,5240824400,890,3,136,108,244
5343,5240824400,890,4,128,112,240
5344,5240824400,890,5,115,126,241
5345,5240824400,890,6,118,144,262
5346,5240824528,891,1,129,131,260
5347,5240824528,891,2,122,119,241
5348,5240824528,891,3,135,106,241
5349,5240824528,891,4,138,121,259
5350,5240824528,891,5,119,119,238
5351,5240824528,891,6,115,146,261
5352,5240824656,892,1,131,128,259
5353,5240824656,892,2,122,119,241
5354,5240824656,892,3,135,106,241
5355,5240824656,892,4,131,111,242
5356,5240824656,892,5,126,129,255
5357,5240824656,892,6,113,149,262
5358,5240824784,893,1,124,120,244
5359,5240824784,893,2,135,120,255
5360,5240824784,893,3,144,107,251
5361,5240824784,893,4,121,116,237
5362,5240824784,893,5,122,137,259
5363,5240824784,893,6,112,142,254
5364,5240824912,894,1,127,126,253
5365,5240824912,894,2,135,122,257
5366,5240824912,894,3,145,115,260
5367,5240824912,894,4,136,110,246
5368,5240824912,894,5,111,133,244
5369,5240824912,894,6,104,136,240
5370,5240825040,895,1,145,111,256
5371,5240825040,895,2,126,129,255
5372,5240825040,895,3,117,131,248
5373,5240825040,895,4,122,121,243
5374,5240825040,895,5,126,122,248
5375,5240825040,895,6,122,128,250
5376,5240825168,896,1,145,111,256
5377,5240825168,896,2,122,122,244
5378,5240825168,896,3,117,131,248
5379,5240825168,896,4,122,121,243
5380,5240825168,896,5,126,122,248
5381,5240825168,896,6,126,135,261
5382,5240825296,897,1,144,102,246
5383,5240825296,897,2,121,124,245
5384,5240825296,897,3,119,141,260
5385,5240825296,897,4,127,129,256
5386,5240825296,897,5,131,123,254
5387,5240825296,897,6,116,123,239
5388,5240825424,898,1,117,125,242
5389,5240825424,898,2,139,123,262
5390,5240825424,898,3,126,120,246
5391,5240825424,898,4,136,110,246
5392,5240825424,898,5,126,128,254
5393,5240825424,898,6,114,136,250
5394,5240825680,899,1,128,113,241
5395,5240825680,899,2,126,127,253
5396,5240825680,899,3,121,125,246
5397,5240825680,899,4,151,108,259
5398,5240825680,899,5,118,126,244
5399,5240825680,899,6,114,143,257
5400,5240825808,900,1,137,104,241
5401,5240825808,900,2,129,129,258
5402,5240825808,900,3,122,133,255
5403,5240825808,900,4,113,126,239
5404,5240825808,900,5,135,128,263
5405,5240825808,900,6,122,122,244
5406,5240825936,901,1,144,115,259
5407,5240825936,901,2,135,127,262
5408,5240825936,901,3,114,136,250
5409,5240825936,901,4,122,128,250
5410,5240825936,901,5,123,118,241
5411,5240825936,901,6,120,118,238
5412,5240826064,902,1,118,120,238
5413,5240826064,902,2,123,125,248
5414,5240826064,902,3,130,121,251
5415,5240826064,902,4,129,128,257
5416,5240826064,902,5,147,110,257
5417,5240826064,902,6,111,138,249
5418,5240826320,903,1,124,129,253
5419,5240826320,903,2,129,122,251
5420,5240826320,903,3,143,111,254
5421,5240826320,903,4,125,118,243
5422,5240826320,903,5,119,134,253
5423,5240826320,903,6,118,128,246
5424,5240826448,904,1,122,131,253
5425,5240826448,904,2,131,121,252
5426,5240826448,904,3,143,111,254
5427,5240826448,904,4,121,117,238
5428,5240826448,904,5,126,137,263
5429,5240826448,904,6,115,125,240
5430,5240826576,905,1,122,131,253
5431,5240826576,905,2,127,114,241
5432,5240826576,905,3,143,111,254
5433,5240826576,905,4,121,117,238
5434,5240826576,905,5,126,137,263
5435,5240826576,905,6,119,132,251
5436,5240826704,906,1,122,137,259
5437,5240826704,906,2,124,118,242
5438,5240826704,906,3,143,111,254
5439,5240826704,906,4,130,113,243
5440,5240826704,906,5,118,127,245
5441,5240826704,906,6,121,136,257
5442,5240826960,907,1,113,126,239
5443,5240826960,907,2,124,118,242
5444,5240826960,907,3,143,111,254
5445,5240826960,907,4,139,124,263
5446,5240826960,907,5,118,127,245
5447,5240826960,907,6,121,136,257
5448,5240827088,908,1,122,137,259
5449,5240827088,908,2,129,110,239
5450,5240827088,908,3,141,109,250
5451,5240827088,908,4,133,120,253
5452,5240827088,908,5,119,134,253
5453,5240827088,908,6,114,132,246
5454,5240827216,909,1,115,126,241
5455,5240827216,909,2,125,135,260
5456,5240827216,909,3,138,104,242
5457,5240827216,909,4,135,119,254
5458,5240827216,909,5,129,129,258
5459,5240827216,909,6,116,129,245
5460,5240827344,910,1,115,126,241
5461,5240827344,910,2,121,126,247
5462,5240827344,910,3,138,104,242
5463,5240827344,910,4,135,119,254
5464,5240827344,910,5,129,129,258
5465,5240827344,910,6,120,138,258
5466,5240827472,911,1,124,137,261
5467,5240827472,911,2,114,126,240
5468,5240827472,911,3,132,114,246
5469,5240827472,911,4,132,115,247
5470,5240827472,911,5,139,114,253
5471,5240827472,911,6,117,136,253
5472,5240827600,912,1,124,137,261
5473,5240827600,912,2,114,126,240
5474,5240827600,912,3,135,123,258
5475,5240827600,912,4,132,115,247
5476,5240827600,912,5,139,114,253
5477,5240827600,912,6,114,127,241
5478,5240827856,913,1,133,129,262
5479,5240827856,913,2,147,116,263
5480,5240827856,913,3,115,130,245
5481,5240827856,913,4,134,108,242
5482,5240827856,913,5,118,123,241
5483,5240827856,913,6,111,136,247
5484,5243040016,914,1,133,129,262
5485,5243040016,914,2,137,109,246
5486,5243040016,914,3,125,137,262
5487,5243040016,914,4,134,108,242
5488,5243040016,914,5,118,123,241
5489,5243040016,914,6,111,136,247
5490,5243040272,915,1,123,117,240
5491,5243040272,915,2,146,115,261
5492,5243040272,915,3,120,120,240
5493,5243040272,915,4,129,118,247
5494,5243040272,915,5,128,135,263
5495,5243040272,915,6,112,137,249
5496,5243040400,916,1,129,129,258
5497,5243040400,916,2,135,113,248
5498,5243040400,916,3,119,125,244
5499,5243040400,916,4,130,118,248
5500,5243040400,916,5,125,119,244
5501,5243040400,916,6,120,138,258
5502,5243040528,917,1,135,119,254
5503,5243040528,917,2,137,116,253
5504,5243040528,917,3,128,113,241
5505,5243040528,917,4,117,140,257
5506,5243040528,917,5,118,119,237
5507,5243040528,917,6,123,135,258
5508,5243040656,918,1,124,116,240
5509,5243040656,918,2,139,103,242
5510,5243040656,918,3,132,130,262
5511,5243040656,918,4,121,135,256
5512,5243040656,918,5,129,122,251
5513,5243040656,918,6,113,136,249
5514,5243040784,919,1,142,117,259
5515,5243040784,919,2,126,117,243
5516,5243040784,919,3,125,130,255
5517,5243040784,919,4,136,123,259
5518,5243040784,919,5,111,133,244
5519,5243040784,919,6,118,122,240
5520,5243040912,920,1,126,122,248
5521,5243040912,920,2,125,122,247
5522,5243040912,920,3,115,142,257
5523,5243040912,920,4,137,110,247
5524,5243040912,920,5,122,121,243
5525,5243040912,920,6,133,125,258
5526,5243041040,921,1,122,129,251
5527,5243041040,921,2,128,116,244
5528,5243041040,921,3,121,127,248
5529,5243041040,921,4,120,138,258
5530,5243041040,921,5,128,117,245
5531,5243041040,921,6,139,115,254
5532,5243041168,922,1,124,129,253
5533,5243041168,922,2,125,118,243
5534,5243041168,922,3,121,127,248
5535,5243041168,922,4,120,138,258
5536,5243041168,922,5,128,117,245
5537,5243041168,922,6,140,113,253
5538,5243041296,923,1,121,129,250
5539,5243041296,923,2,130,125,255
5540,5243041296,923,3,134,128,262
5541,5243041296,923,4,117,138,255
5542,5243041296,923,5,121,118,239
5543,5243041296,923,6,135,104,239
5544,5243041424,924,1,126,120,246
5545,5243041424,924,2,117,127,244
5546,5243041424,924,3,119,125,244
5547,5243041424,924,4,113,137,250
5548,5243041424,924,5,138,122,260
5549,5243041424,924,6,145,111,256
5550,5243041552,925,1,145,118,263
5551,5243041552,925,2,123,139,262
5552,5243041552,925,3,115,133,248
5553,5243041552,925,4,112,127,239
5554,5243041552,925,5,127,116,243
5555,5243041552,925,6,136,109,245
5556,5243041680,926,1,121,118,239
5557,5243041680,926,2,137,123,260
5558,5243041680,926,3,127,134,261
5559,5243041680,926,4,116,129,245
5560,5243041680,926,5,135,104,239
5561,5243041680,926,6,122,134,256
5562,5243041808,927,1,121,118,239
5563,5243041808,927,2,137,123,260
5564,5243041808,927,3,127,134,261
5565,5243041808,927,4,121,130,251
5566,5243041808,927,5,135,104,239
5567,5243041808,927,6,117,133,250
5568,5243041936,928,1,128,115,243
5569,5243041936,928,2,126,123,249
5570,5243041936,928,3,129,123,252
5571,5243041936,928,4,133,115,248
5572,5243041936,928,5,125,126,251
5573,5243041936,928,6,117,140,257
5574,5243042064,929,1,123,118,241
5575,5243042064,929,2,137,110,247
5576,5243042064,929,3,114,134,248
5577,5243042064,929,4,128,120,248
5578,5243042064,929,5,129,132,261
5579,5243042064,929,6,127,128,255
5580,5243042192,930,1,141,120,261
5581,5243042192,930,2,133,117,250
5582,5243042192,930,3,112,131,243
5583,5243042192,930,4,118,128,246
5584,5243042192,930,5,125,118,243
5585,5243042192,930,6,129,128,257
5586,5243042320,931,1,141,120,261
5587,5243042320,931,2,130,108,238
5588,5243042320,931,3,112,131,243
5589,5243042320,931,4,121,137,258
5590,5243042320,931,5,125,118,243
5591,5243042320,931,6,129,128,257
5592,5243042448,932,1,120,129,249
5593,5243042448,932,2,114,140,254
5594,5243042448,932,3,127,127,254
5595,5243042448,932,4,126,113,239
5596,5243042448,932,5,133,109,242
5597,5243042448,932,6,138,124,262
5598,5243042704,933,1,113,126,239
5599,5243042704,933,2,114,140,254
5600,5243042704,933,3,127,127,254
5601,5243042704,933,4,126,113,239
5602,5243042704,933,5,140,112,252
5603,5243042704,933,6,138,124,262
5604,5243042832,934,1,113,126,239
5605,5243042832,934,2,114,140,254
5606,5243042832,934,3,120,118,238
5607,5243042832,934,4,133,122,255
5608,5243042832,934,5,140,112,252
5609,5243042832,934,6,138,124,262
5610,5243042960,935,1,127,110,237
5611,5243042960,935,2,118,138,256
5612,5243042960,935,3,131,112,243
5613,5243042960,935,4,130,130,260
5614,5243042960,935,5,123,139,262
5615,5243042960,935,6,129,113,242
5616,5243043088,936,1,134,115,249
5617,5243043088,936,2,136,127,263
5618,5243043088,936,3,117,131,248
5619,5243043088,936,4,132,121,253
5620,5243043088,936,5,119,123,242
5621,5243043088,936,6,120,125,245
5622,5243043216,937,1,128,116,244
5623,5243043216,937,2,132,122,254
5624,5243043216,937,3,116,139,255
5625,5243043216,937,4,121,116,237
5626,5243043216,937,5,126,127,253
5627,5243043216,937,6,135,122,257
5628,5243043344,938,1,142,121,263
5629,5243043344,938,2,123,117,240
5630,5243043344,938,3,120,123,243
5631,5243043344,938,4,107,130,237
5632,5243043344,938,5,119,136,255
5633,5243043344,938,6,147,115,262
5634,5243043472,939,1,130,107,237
5635,5243043472,939,2,143,120,263
5636,5243043472,939,3,122,138,260
5637,5243043472,939,4,127,125,252
5638,5243043472,939,5,116,127,243
5639,5243043472,939,6,120,125,245
5640,5243043600,940,1,141,119,260
5641,5243043600,940,2,119,129,248
5642,5243043600,940,3,122,118,240
5643,5243043600,940,4,117,140,257
5644,5243043600,940,5,122,128,250
5645,5243043600,940,6,137,108,245
5646,5243043728,941,1,122,137,259
5647,5243043728,941,2,125,120,245
5648,5243043728,941,3,137,115,252
5649,5243043728,941,4,108,129,237
5650,5243043728,941,5,137,123,260
5651,5243043728,941,6,129,118,247
5652,5245272144,942,1,138,109,247
5653,5245272144,942,2,119,129,248
5654,5245272144,942,3,129,118,247
5655,5245272144,942,4,130,122,252
5656,5245272144,942,5,117,127,244
5657,5245272144,942,6,125,137,262
5658,5245272272,943,1,138,109,247
5659,5245272272,943,2,119,129,248
5660,5245272272,943,3,135,124,259
5661,5245272272,943,4,130,122,252
5662,5245272272,943,5,117,127,244
5663,5245272272,943,6,119,131,250
5664,5245272400,944,1,141,107,248
5665,5245272400,944,2,119,129,248
5666,5245272400,944,3,137,124,261
5667,5245272400,944,4,127,124,251
5668,5245272400,944,5,117,127,244
5669,5245272400,944,6,117,131,248
5670,5245272528,945,1,141,107,248
5671,5245272528,945,2,118,131,249
5672,5245272528,945,3,131,118,249
5673,5245272528,945,4,127,124,251
5674,5245272528,945,5,117,127,244
5675,5245272528,945,6,124,135,259
5676,5245272656,946,1,140,115,255
5677,5245272656,946,2,122,127,249
5678,5245272656,946,3,117,129,246
5679,5245272656,946,4,114,128,242
5680,5245272656,946,5,138,122,260
5681,5245272656,946,6,127,121,248
5682,5245272784,947,1,142,112,254
5683,5245272784,947,2,119,119,238
5684,5245272784,947,3,113,128,241
5685,5245272784,947,4,131,130,261
5686,5245272784,947,5,119,126,245
5687,5245272784,947,6,134,127,261
5688,5245272912,948,1,137,116,253
5689,5245272912,948,2,127,129,256
5690,5245272912,948,3,114,132,246
5691,5245272912,948,4,129,126,255
5692,5245272912,948,5,119,126,245
5693,5245272912,948,6,132,113,245
5694,5245273040,949,1,127,123,250
5695,5245273040,949,2,115,135,250
5696,5245273040,949,3,118,129,247
5697,5245273040,949,4,127,117,244
5698,5245273040,949,5,126,133,259
5699,5245273040,949,6,145,105,250
5700,5245273168,950,1,134,111,245
5701,5245273168,950,2,121,133,254
5702,5245273168,950,3,111,129,240
5703,5245273168,950,4,112,132,244
5704,5245273168,950,5,141,114,255
5705,5245273168,950,6,139,123,262
5706,5245273296,951,1,139,120,259
5707,5245273296,951,2,126,131,257
5708,5245273296,951,3,111,129,240
5709,5245273296,951,4,119,136,255
5710,5245273296,951,5,143,107,250
5711,5245273296,951,6,120,119,239
5712,5245273552,952,1,127,116,243
5713,5245273552,952,2,137,122,259
5714,5245273552,952,3,115,133,248
5715,5245273552,952,4,122,119,241
5716,5245273552,952,5,134,122,256
5717,5245273552,952,6,123,130,253
5718,5245273680,953,1,133,113,246
5719,5245273680,953,2,110,128,238
5720,5245273680,953,3,142,120,262
5721,5245273680,953,4,134,124,258
5722,5245273680,953,5,122,128,250
5723,5245273680,953,6,117,129,246
5724,5245273808,954,1,133,113,246
5725,5245273808,954,2,120,139,259
5726,5245273808,954,3,128,113,241
5727,5245273808,954,4,134,124,258
5728,5245273808,954,5,122,128,250
5729,5245273808,954,6,121,125,246
5730,5245273936,955,1,140,113,253
5731,5245273936,955,2,110,128,238
5732,5245273936,955,3,132,130,262
5733,5245273936,955,4,134,124,258
5734,5245273936,955,5,122,128,250
5735,5245273936,955,6,120,119,239
5736,5245274064,956,1,140,113,253
5737,5245274064,956,2,110,128,238
5738,5245274064,956,3,125,122,247
5739,5245274064,956,4,134,126,260
5740,5245274064,956,5,122,126,248
5741,5245274064,956,6,127,127,254
5742,5245274192,957,1,143,114,257
5743,5245274192,957,2,121,124,245
5744,5245274192,957,3,135,122,257
5745,5245274192,957,4,132,121,253
5746,5245274192,957,5,122,127,249
5747,5245274192,957,6,105,134,239
5748,5245274448,958,1,143,114,257
5749,5245274448,958,2,121,124,245
5750,5245274448,958,3,130,115,245
5751,5245274448,958,4,132,121,253
5752,5245274448,958,5,122,127,249
5753,5245274448,958,6,110,141,251
5754,5245274704,959,1,134,128,262
5755,5245274704,959,2,121,125,246
5756,5245274704,959,3,118,128,246
5757,5245274704,959,4,142,109,251
5758,5245274704,959,5,122,128,250
5759,5245274704,959,6,121,124,245
5760,5245274832,960,1,129,121,250
5761,5245274832,960,2,138,123,261
5762,5245274832,960,3,112,131,243
5763,5245274832,960,4,130,110,240
5764,5245274832,960,5,123,128,251
5765,5245274832,960,6,126,129,255
5766,5245274960,961,1,116,131,247
5767,5245274960,961,2,133,116,249
5768,5245274960,961,3,144,115,259
5769,5245274960,961,4,126,121,247
5770,5245274960,961,5,127,134,261
5771,5245274960,961,6,112,125,237
5772,5245275088,962,1,122,120,242
5773,5245275088,962,2,116,125,241
5774,5245275088,962,3,141,122,263
5775,5245275088,962,4,133,115,248
5776,5245275088,962,5,112,132,244
5777,5245275088,962,6,134,128,262
5778,5245275216,963,1,135,124,259
5779,5245275216,963,2,122,134,256
5780,5245275216,963,3,131,108,239
5781,5245275216,963,4,126,124,250
5782,5245275216,963,5,118,134,252
5783,5245275216,963,6,126,118,244
5784,5245275344,964,1,137,125,262
5785,5245275344,964,2,109,130,239
5786,5245275344,964,3,131,113,244
5787,5245275344,964,4,128,118,246
5788,5245275344,964,5,119,127,246
5789,5245275344,964,6,134,129,263
5790,5245275472,965,1,137,125,262
5791,5245275472,965,2,116,142,258
5792,5245275472,965,3,131,113,244
5793,5245275472,965,4,131,117,248
5794,5245275472,965,5,119,127,246
5795,5245275472,965,6,124,118,242
5796,5245275600,966,1,131,128,259
5797,5245275600,966,2,123,115,238
5798,5245275600,966,3,144,112,256
5799,5245275600,966,4,118,122,240
5800,5245275600,966,5,112,132,244
5801,5245275600,966,6,130,133,263
5802,5245275856,967,1,133,128,261
5803,5245275856,967,2,123,115,238
5804,5245275856,967,3,144,112,256
5805,5245275856,967,4,118,122,240
5806,5245275856,967,5,112,132,244
5807,5245275856,967,6,128,133,261
5808,5247484048,968,1,131,128,259
5809,5247484048,968,2,127,127,254
5810,5247484048,968,3,144,112,256
5811,5247484048,968,4,126,121,247
5812,5247484048,968,5,112,132,244
5813,5247484048,968,6,118,122,240
5814,5247484176,969,1,131,128,259
5815,5247484176,969,2,123,115,238
5816,5247484176,969,3,144,112,256
5817,5247484176,969,4,130,133,263
5818,5247484176,969,5,112,132,244
5819,5247484176,969,6,118,122,240
5820,5247484304,970,1,134,119,253
5821,5247484304,970,2,126,118,244
5822,5247484304,970,3,143,102,245
5823,5247484304,970,4,109,138,247
5824,5247484304,970,5,131,132,263
5825,5247484304,970,6,115,133,248
5826,5247484432,971,1,133,127,260
5827,5247484432,971,2,126,134,260
5828,5247484432,971,3,116,129,245
5829,5247484432,971,4,139,113,252
5830,5247484432,971,5,133,107,240
5831,5247484432,971,6,111,132,243
5832,5247484560,972,1,119,126,245
5833,5247484560,972,2,128,126,254
5834,5247484560,972,3,118,123,241
5835,5247484560,972,4,123,135,258
5836,5247484560,972,5,150,113,263
5837,5247484560,972,6,120,119,239
5838,5247484688,973,1,118,124,242
5839,5247484688,973,2,122,115,237
5840,5247484688,973,3,132,130,262
5841,5247484688,973,4,117,143,260
5842,5247484688,973,5,144,105,249
5843,5247484688,973,6,125,125,250
5844,5247484816,974,1,122,141,263
5845,5247484816,974,2,133,109,242
5846,5247484816,974,3,113,126,239
5847,5247484816,974,4,125,125,250
5848,5247484816,974,5,141,121,262
5849,5247484816,974,6,124,120,244
5850,5247484944,975,1,131,130,261
5851,5247484944,975,2,136,103,239
5852,5247484944,975,3,120,139,259
5853,5247484944,975,4,132,114,246
5854,5247484944,975,5,122,127,249
5855,5247484944,975,6,117,129,246
5856,5247485072,976,1,124,132,256
5857,5247485072,976,2,144,114,258
5858,5247485072,976,3,132,119,251
5859,5247485072,976,4,117,125,242
5860,5247485072,976,5,127,120,247
5861,5247485072,976,6,114,132,246
5862,5247485200,977,1,126,114,240
5863,5247485200,977,2,136,123,259
5864,5247485200,977,3,117,131,248
5865,5247485200,977,4,148,113,261
5866,5247485200,977,5,117,127,244
5867,5247485200,977,6,114,134,248
5868,5247485328,978,1,130,117,247
5869,5247485328,978,2,126,121,247
5870,5247485328,978,3,122,132,254
5871,5247485328,978,4,144,112,256
5872,5247485328,978,5,122,126,248
5873,5247485328,978,6,114,134,248
5874,5247485456,979,1,136,108,244
5875,5247485456,979,2,119,130,249
5876,5247485456,979,3,121,131,252
5877,5247485456,979,4,144,108,252
5878,5247485456,979,5,117,130,247
5879,5247485456,979,6,121,135,256
5880,5247485584,980,1,143,119,262
5881,5247485584,980,2,110,141,251
5882,5247485584,980,3,121,131,252
5883,5247485584,980,4,138,104,242
5884,5247485584,980,5,119,127,246
5885,5247485584,980,6,127,120,247
5886,5247485712,981,1,130,130,260
5887,5247485712,981,2,125,125,250
5888,5247485712,981,3,135,125,260
5889,5247485712,981,4,120,117,237
5890,5247485712,981,5,121,125,246
5891,5247485712,981,6,127,120,247
5892,5247485840,982,1,125,118,243
5893,5247485840,982,2,135,112,247
5894,5247485840,982,3,128,121,249
5895,5247485840,982,4,110,132,242
5896,5247485840,982,5,129,132,261
5897,5247485840,982,6,131,127,258
5898,5247485968,983,1,132,123,255
5899,5247485968,983,2,131,107,238
5900,5247485968,983,3,135,121,256
5901,5247485968,983,4,112,130,242
5902,5247485968,983,5,126,133,259
5903,5247485968,983,6,122,128,250
5904,5247486096,984,1,116,122,238
5905,5247486096,984,2,122,130,252
5906,5247486096,984,3,131,119,250
5907,5247486096,984,4,134,119,253
5908,5247486096,984,5,126,134,260
5909,5247486096,984,6,129,118,247
5910,5247486224,985,1,118,122,240
5911,5247486224,985,2,138,122,260
5912,5247486224,985,3,133,113,246
5913,5247486224,985,4,116,142,258
5914,5247486224,985,5,133,121,254
5915,5247486224,985,6,120,122,242
5916,5247486352,986,1,123,128,251
5917,5247486352,986,2,130,124,254
5918,5247486352,986,3,131,111,242
5919,5247486352,986,4,118,133,251
5920,5247486352,986,5,133,124,257
5921,5247486352,986,6,123,122,245
5922,5247486480,987,1,132,128,260
5923,5247486480,987,2,129,119,248
5924,5247486480,987,3,150,112,262
5925,5247486480,987,4,112,130,242
5926,5247486480,987,5,115,123,238
5927,5247486480,987,6,120,130,250
5928,5247486608,988,1,132,122,254
5929,5247486608,988,2,147,110,257
5930,5247486608,988,3,117,140,257
5931,5247486608,988,4,119,122,241
5932,5247486608,988,5,123,116,239
5933,5247486608,988,6,120,132,252
5934,5247486736,989,1,140,121,261
5935,5247486736,989,2,146,104,250
5936,5247486736,989,3,121,133,254
5937,5247486736,989,4,114,131,245
5938,5247486736,989,5,116,130,246
5939,5247486736,989,6,121,123,244
5940,5247486864,990,1,125,127,252
5941,5247486864,990,2,144,111,255
5942,5247486864,990,3,125,136,261
5943,5247486864,990,4,109,129,238
5944,5247486864,990,5,121,117,238
5945,5247486864,990,6,134,122,256
5946,5247486992,991,1,125,127,252
5947,5247486992,991,2,134,104,238
5948,5247486992,991,3,125,136,261
5949,5247486992,991,4,119,136,255
5950,5247486992,991,5,121,117,238
5951,5247486992,991,6,134,122,256
5952,5247487120,992,1,124,131,255
5953,5247487120,992,2,147,110,257
5954,5247487120,992,3,132,123,255
5955,5247487120,992,4,109,131,240
5956,5247487120,992,5,132,121,253
5957,5247487120,992,6,114,126,240
5958,5247487248,993,1,133,128,261
5959,5247487248,993,2,128,116,244
5960,5247487248,993,3,120,133,253
5961,5247487248,993,4,122,136,258
5962,5247487248,993,5,121,117,238
5963,5247487248,993,6,134,112,246
5964,5247487376,994,1,122,117,239
5965,5247487376,994,2,128,116,244
5966,5247487376,994,3,120,133,253
5967,5247487376,994,4,122,136,258
5968,5247487376,994,5,132,128,260
5969,5247487376,994,6,134,112,246
5970,5247487504,995,1,125,117,242
5971,5247487504,995,2,130,110,240
5972,5247487504,995,3,118,139,257
5973,5247487504,995,4,126,133,259
5974,5247487504,995,5,129,128,257
5975,5247487504,995,6,130,115,245
5976,5247487632,996,1,124,126,250
5977,5247487632,996,2,134,104,238
5978,5247487632,996,3,118,126,244
5979,5247487632,996,4,119,143,262
5980,5247487632,996,5,129,128,257
5981,5247487632,996,6,134,115,249
5982,5247487760,997,1,124,126,250
5983,5247487760,997,2,134,104,238
5984,5247487760,997,3,125,138,263
5985,5247487760,997,4,116,132,248
5986,5247487760,997,5,129,128,257
5987,5247487760,997,6,130,114,244
5988,5247487888,998,1,121,122,243
5989,5247487888,998,2,144,116,260
5990,5247487888,998,3,133,114,247
5991,5247487888,998,4,110,134,244
5992,5247487888,998,5,122,126,248
5993,5247487888,998,6,128,130,258
5994,5249720400,999,1,130,124,254
5995,5249720400,999,2,126,116,242
5996,5249720400,999,3,144,115,259
5997,5249720400,999,4,116,129,245
5998,5249720400,999,5,126,128,254
5999,5249720400,999,6,116,130,246
6000,5249720528,1000,1,130,124,254
6001,5249720528,1000,2,131,117,248
6002,5249720528,1000,3,139,114,253
6003,5249720528,1000,4,116,129,245
6004,5249720528,1000,5,126,128,254
6005,5249720528,1000,6,116,130,246
6006,5249720656,1001,1,133,129,262
6007,5249720656,1001,2,130,116,246
6008,5249720656,1001,3,140,104,244
6009,5249720656,1001,4,114,136,250
6010,5249720656,1001,5,122,128,250
6011,5249720656,1001,6,119,129,248
6012,5249720784,1002,1,131,125,256
6013,5249720784,1002,2,131,110,241
6014,5249720784,1002,3,129,114,243
6015,5249720784,1002,4,121,137,258
6016,5249720784,1002,5,113,126,239
6017,5249720784,1002,6,133,130,263
6018,5249720912,1003,1,124,129,253
6019,5249720912,1003,2,128,118,246
6020,5249720912,1003,3,122,129,251
6021,5249720912,1003,4,128,118,246
6022,5249720912,1003,5,125,118,243
6023,5249720912,1003,6,131,130,261
6024,5249721040,1004,1,113,126,239
6025,5249721040,1004,2,112,131,243
6026,5249721040,1004,3,139,119,258
6027,5249721040,1004,4,137,110,247
6028,5249721040,1004,5,129,123,252
6029,5249721040,1004,6,128,133,261
6030,5249721168,1005,1,113,126,239
6031,5249721168,1005,2,116,141,257
6032,5249721168,1005,3,139,119,258
6033,5249721168,1005,4,137,110,247
6034,5249721168,1005,5,129,123,252
6035,5249721168,1005,6,124,123,247
6036,5249721296,1006,1,126,124,250
6037,5249721296,1006,2,122,134,256
6038,5249721296,1006,3,118,126,244
6039,5249721296,1006,4,143,106,249
6040,5249721296,1006,5,121,123,244
6041,5249721296,1006,6,128,129,257
